AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,DC_A,HH_A,DC_UTP,HH_UTP,DC_PDIR,HH_PDIR,DC_DIR,HH_DIR,DC_OES,HH_OES,DC_OF,HH_OF,DC_JUTP,HH_JUTP,DC_IG,HH_IG,DC_OR,HH_OR,DC_DIR_SOST,HH_DIR_SOST,DC_TP_SOST,HH_TP_SOST,DC_SUP_SOST,HH_SUP_SOST,DC_SUBDIR,HH_SUBDIR,DC_PROF_ENC,HH_PROF_ENC,DC_EDUC_TRAD,HH_EDUC_TRAD,DC_TOT,"HH_TOT,",mat_hom_1,mat_muj_1,mat_ens_1,mat_hom_2,mat_muj_2,mat_ens_2,mat_hom_3,mat_muj_3,mat_ens_3,mat_hom_4,mat_muj_4,mat_ens_4,mat_hom_5,mat_muj_5,mat_ens_5,mat_hom_6,mat_muj_6,mat_ens_6,mat_hom_7,mat_muj_7,mat_ens_7,mat_hom_8,mat_muj_8,mat_ens_8,mat_hom_tot,mat_muj_tot,mat_total
2018,10112,5,ESCUELA SANTANDER DE ESPANA,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10113,3,ESCUELA ELVIRA SANTA CRUZ OSSA,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,6,5,0,1,25,988,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1076,28,37,65,224,212,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,249,501
2018,10114,1,ESCUELA BASICA NÂ°389 REPUBLICA DE ESTADOS UNIDOS,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,6,5,0,1,28,976,0,0,0,0,1,44,5,178,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,37,1330,38,29,67,200,181,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,210,448
2018,10116,8,COLEGIO NEPTUNO,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,6,5,0,1,27,1070,0,0,1,44,1,44,1,44,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1290,47,41,88,204,147,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,188,439
2018,10117,6,ESCUELA MARIA LUISA BOMBAL,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,6,5,0,1,18,673,0,0,0,0,1,44,3,120,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,925,23,27,50,117,94,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,121,261
2018,10118,4,ESCUELA BASICA ATATURK,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10119,2,ESCUELA POETA VICENTE HUIDOBRO,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,6,5,0,1,36,1321,0,0,0,0,1,44,4,160,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,44,1657,41,35,76,205,162,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,197,443
2018,10120,6,LICEO DE ADULTOS ALBERTO GALLEGUILLOS J.,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,6,5,0,1,19,554,0,0,0,0,1,44,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,686,0,0,0,0,0,0,20,23,43,0,0,0,0,0,0,185,204,389,0,0,0,69,136,205,274,363,637
2018,10121,4,ESCUELA CIUDAD SANTO DOMINGO DE GUZMAN,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,6,5,0,1,18,704,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,836,14,19,33,117,67,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,86,217
2018,10122,2,ESCUELA PROF. MANUEL GUERRERO CEBALLOS,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,6,5,0,1,23,746,0,0,0,0,1,44,9,354,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,2,45,37,1277,48,38,86,196,181,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,219,463
2018,10123,0,ESCUELA BASICA MELVIN JONES,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,6,5,0,1,22,855,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,943,47,33,80,194,202,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,235,476
2018,10124,9,ESCUELA SAN DANIEL,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,6,5,0,1,18,683,1,44,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,815,32,24,56,162,148,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,172,366
2018,10125,7,ESCUELA SARGENTO CANDELARIA,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,6,5,0,1,18,631,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,763,12,9,21,106,61,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,70,188
2018,10126,5,COMPLEJO EDUCACIONAL CERRO NAVIA,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,6,5,0,1,24,892,1,44,1,44,1,44,8,331,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,37,1443,17,18,35,64,77,141,0,0,0,0,0,0,0,0,0,45,37,82,95,49,144,0,0,0,221,181,402
2018,10127,3,ESC.DE EDUCACION DIFERENCIAL QUILLAHUE,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,6,5,0,1,16,671,3,130,0,0,1,44,1,30,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,23,963,0,0,0,0,0,0,0,0,0,116,49,165,0,0,0,0,0,0,0,0,0,0,0,0,116,49,165
2018,10128,1,ESCUELA CENTRO EDUC.INTEGRAL DE ADULTOS,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,6,5,0,1,27,608,0,0,0,0,1,44,0,0,0,0,1,44,1,40,1,44,0,0,0,0,0,0,0,0,0,0,0,0,31,780,0,0,0,0,0,0,46,62,108,0,0,0,0,0,0,220,231,451,0,0,0,0,0,0,266,293,559
2018,10130,3,LICEO CIUDAD DE BRASILIA,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,6,5,1,1,24,859,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,991,33,42,75,167,159,326,0,0,0,0,0,0,76,63,139,0,0,0,0,0,0,0,0,0,276,264,540
2018,10133,8,ESCUELA BASICA G-NÂ°320 LIPANGUE,13,133,13302,LAMPA,137,SANTIAGO NORTE,1,1,1,1,7,254,0,0,1,44,1,44,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,402,0,0,0,28,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,55
2018,10134,6,ESC.COMODORO ARTURO MERINO BENITEZ,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,6,5,1,1,19,698,0,0,0,0,1,44,1,40,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,826,27,43,70,145,145,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,188,360
2018,10135,4,ESCUELA LO BOZA,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,6,5,1,1,17,615,0,0,0,0,1,44,3,128,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,831,18,13,31,142,95,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,108,268
2018,10136,2,ESCUELA PARTICULAR HORIZONTE,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10139,7,ESCUELA PARTICULAR HELEN RACHEL`S SCHOOL,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10140,0,ESCUELA PARTICULAR FRINGS COLLEGE,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,3,2,0,1,20,727,1,44,1,44,1,44,3,94,2,20,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1017,31,34,65,133,128,261,0,0,0,0,0,0,57,59,116,0,0,0,0,0,0,0,0,0,221,221,442
2018,10142,7,ESCUELA BASICA PARTICULAR NÂ°811 DRA.VICTORIA GARCIA,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,3,2,0,1,9,304,1,44,0,0,1,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,408,24,30,54,106,77,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,107,237
2018,10143,5,ESCUELA PARTICULAR ESPANA,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,1,15,598,0,0,0,0,1,44,4,154,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,840,27,29,56,129,120,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,149,305
2018,10147,8,ESCUELA PARTICULAR BABILONIA,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,3,2,0,1,16,475,0,0,1,35,1,44,1,38,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,680,37,38,75,169,171,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,209,415
2018,10148,6,ESCUELA EDUC ESPECIAL DR RICARDO OLEA G,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10149,4,ESCUELA PARTICULAR RAPA NUI,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,3,2,0,1,12,346,1,44,1,44,1,44,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,494,31,34,65,174,147,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,181,386
2018,10150,8,ESCUELA PARTICULAR JOSE MIGUEL CARRERA,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10151,6,COLEGIO CRISTIAN AND CAREN SCHOOL,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,1,32,1148,0,0,2,88,1,44,3,111,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1435,18,22,40,311,378,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,400,729
2018,10152,4,ESCUELA PARTICULAR ANDANTINO,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,1,20,680,0,0,1,38,1,30,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,778,27,29,56,226,148,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,177,430
2018,10155,9,ESCUELA CHARLES SCHOOL-DIURNA,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,1,12,377,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,407,19,19,38,134,141,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,160,313
2018,10156,7,ESCUELA JARDIN LO PRADO,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,3,2,0,1,14,527,1,8,1,44,1,44,2,65,4,80,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,812,24,39,63,164,161,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,200,388
2018,10157,5,COLEGIO MINISTRO DIEGO PORTALES,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,1,35,1171,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1215,47,53,100,291,238,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,291,629
2018,10158,3,ECUELA BÃSICA NÂº312 MOLOKAI,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,1,66,2740,5,216,2,88,1,44,6,264,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3440,75,69,144,352,301,653,0,0,0,0,0,0,81,70,151,0,0,0,72,62,134,0,0,0,580,502,1082
2018,10159,1,ESCUELA PARTICULAR ROBERT KENNEDY,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,1,15,509,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,597,26,18,44,166,118,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,136,328
2018,10160,5,ESCUELA BAS. COLEGIO BAU,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,3,2,0,1,28,1052,1,44,0,0,1,42,3,49,0,0,1,40,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1271,74,115,189,291,347,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,462,827
2018,10162,1,LICEO TENIENTE DAGOBERTO GODOY NO.3,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,3,2,0,1,48,1637,2,88,0,0,1,44,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1901,79,75,154,668,550,1218,0,0,0,0,0,0,82,92,174,0,0,0,0,0,0,0,0,0,829,717,1546
2018,10164,8,COLEGIO SAN FRANCISCO JAVIER,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,1,57,2025,2,74,1,44,1,40,4,148,0,0,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2463,82,98,180,350,353,703,0,0,0,0,0,0,63,75,138,0,0,0,0,0,0,0,0,0,495,526,1021
2018,10167,2,ESCUELA BASICA NÂ°1058 SANTA BEATRIZ,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,1,27,1021,0,0,1,44,1,44,2,74,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,2,88,35,1359,64,71,135,335,238,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,309,708
2018,10168,0,ESCUELA PARTICULAR SAN VICENTE FERRER,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,1,29,1062,0,0,0,0,1,44,1,44,0,0,1,44,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,35,1326,67,74,141,313,330,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,404,784
2018,10171,0,ESCUELA PARTICULAR VILLA LOURDES,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,3,2,0,1,6,151,0,0,0,0,1,30,1,8,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,9,216,68,68,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136
2018,10172,9,ESC BAS PART CENTRO EDUCACIONAL SN PABLO,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,1,19,654,0,0,0,0,1,44,1,32,0,0,1,30,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,23,774,32,28,60,120,155,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,183,335
2018,10173,7,ESCUELA PART. SUNS SCHOOL,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,1,12,384,0,0,0,0,1,44,1,35,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,16,551,23,15,38,109,78,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,93,225
2018,10176,1,ESCUELA PARTICULAR ESPECIAL RENACER,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,3,2,0,1,7,251,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,339,0,0,0,0,0,0,0,0,0,74,35,109,0,0,0,0,0,0,0,0,0,0,0,0,74,35,109
2018,10181,8,ESCUELA INDUSTRIAL PUDAHUEL,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10182,6,ESCUELA  BASICA  NÂ° 912 ELLEN  COLLEGE,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,1,15,464,1,20,0,0,1,44,1,40,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,608,31,27,58,162,112,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,139,332
2018,10183,4,ESCUELA PARTICULAR CARLOS PEZOA VELIZ,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,1,13,292,1,25,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,342,5,5,10,88,72,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,77,170
2018,10184,2,ESCUELA PARTICULAR EUSEBIO LILLO,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10186,9,ESCUELA PARTICULAR LA FRONTERA,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,1,20,667,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,843,50,59,109,270,239,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,298,618
2018,10187,7,ESCUELA PARTICULAR MADRE A.EUGENIA,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,1,75,2941,0,0,9,363,1,44,4,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,90,3558,0,211,211,1,983,984,0,0,0,0,0,0,0,276,276,0,0,0,0,0,0,0,0,0,1,1470,1471
2018,10190,7,ESCUELA PARTICULAR COLEGIO CHILENO,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10191,5,ESCUELA PARTICULAR LA CIUDAD EDUCATIVA,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,1,7,286,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,330,0,0,0,89,36,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,36,125
2018,10193,1,COLEGIO POLIV. SAINT ORLAND N 3,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,0,1,42,1565,0,0,0,0,1,44,4,136,0,0,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1877,111,113,224,414,490,904,0,0,0,0,0,0,0,0,0,0,0,0,74,87,161,0,0,0,599,690,1289
2018,10195,8,ESCUELA DE PARVULOS NÂ°1168 PINOCHO,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10196,6,LICEO INDUSTRIAL BENJAMIN DAVILA LARRAIN,13,131,13128,RENCA,134,SANTIAGO PONIENTE,5,4,0,1,36,1478,0,0,2,88,1,44,2,88,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,43,1786,0,0,0,0,0,0,0,0,0,0,0,0,220,209,429,0,0,0,208,170,378,0,0,0,428,379,807
2018,10197,4,ESCUELA JUANA DE LESTONAC,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,1,17,670,2,86,0,0,1,44,2,88,0,0,2,88,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,26,1064,0,35,35,1,215,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,251
2018,10199,0,LICEO POLIVALENTE A80 PRESIDENTE JOSE MANUEL BALMACEDA,13,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,1,56,2040,0,0,0,0,1,44,1,44,0,0,2,88,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,63,2348,35,33,68,298,217,515,0,0,0,0,0,0,139,113,252,0,0,0,15,8,23,0,0,0,487,371,858
2018,10200,8,ESCUELA BASICA ISABEL LE BRUN,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,1,49,2042,0,0,0,0,1,44,4,176,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,57,2394,3,160,163,0,921,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1081,1084
2018,10201,6,LICEO THOMAS ALVA EDISON,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,1,28,992,0,0,0,0,1,44,3,101,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1181,24,17,41,146,103,249,7,13,20,0,0,0,0,0,0,89,84,173,0,0,0,0,0,0,266,217,483
2018,10202,4,ESCUELA DOMINGO SANTA MARIA GONZALEZ,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,1,40,1655,0,0,0,0,1,44,3,132,0,0,1,44,1,44,1,30,0,0,0,0,0,0,0,0,0,0,0,0,47,1949,80,0,80,554,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,634
2018,10203,2,LICEO MUNICIPAL FRANCISCO INFANTE ABBOT,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10204,0,ESCUELA CAPITAN JOSE LUIS ARANEDA,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,1,18,692,1,44,0,0,1,44,3,132,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,25,1000,29,21,50,197,102,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,123,349
2018,10205,9,ESCUELA GENERAL MANUEL BULNES PRIETO,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,1,18,712,1,44,0,0,1,44,2,70,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,1,38,26,1040,28,35,63,144,119,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,154,326
2018,10207,5,ESCUELA REBECA MATTE BELLO,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,1,52,2228,0,0,0,0,1,44,8,349,1,44,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2797,73,53,126,447,359,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,412,932
2018,10210,5,ESCUELA GENERAL ALEJANDRO GOROSTIAGA O,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,1,28,1193,0,0,0,0,1,44,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,32,1369,34,36,70,164,125,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,161,359
2018,10211,3,ESCUELA BASICA CORBETA ESMERALDA,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10212,1,ESCUELA JUANA ATALA DE HIRMAS,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,1,22,836,1,44,0,0,1,44,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1056,38,31,69,228,185,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,216,482
2018,10216,4,ESC. BASICA MONSERRAT ROBERT DE GARCIA,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,1,17,646,0,0,0,0,1,44,3,131,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,865,13,15,28,145,106,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,121,279
2018,10217,2,COLEGIO PARTICULAR HELENICO,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,14,360,0,0,0,0,1,44,1,25,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,473,14,8,22,95,64,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,72,181
