AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;DC_A;HH_A;DC_UTP;HH_UTP;DC_PDIR;HH_PDIR;DC_DIR;HH_DIR;DC_OES;HH_OES;DC_OF;HH_OF;DC_JUTP;HH_JUTP;DC_IG;HH_IG;DC_OR;HH_OR;DC_DIR_SOST;HH_DIR_SOST;DC_TP_SOST;HH_TP_SOST;DC_SUP_SOST;HH_SUP_SOST;DC_SUBDIR;HH_SUBDIR;DC_PROF_ENC;HH_PROF_ENC;DC_EDUC_TRAD;HH_EDUC_TRAD;DC_TOT;HH_TOT,
2018;18183;8;COLEGIO PER SÉ;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;1;12;396;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;14;484
2018;18184;6;COLEGIO BORDERIO;8;83;8305;MULCHEN;82;BIOBIO;3;2;0;1;18;617;0;0;0;0;1;37;0;0;0;0;1;44;0;0;1;38;0;0;0;0;0;0;0;0;0;0;0;0;21;736
2018;18185;4;JARDIN INFANTIL LOS PEQUEÑOS ARTESANOS;8;81;8103;CHIGUAYANTE;83;CONCEPCION;3;2;0;1;1;38;0;0;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;78
2018;18186;2;JARDIN INFANTIL LOS PECECITOS;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0;1;0;0;0;0;0;0;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32
2018;18187;0;ESCUELA ESPECIAL DE LENGUAJE BOSQUE MIO;8;83;8303;CABRERO;82;BIOBIO;3;2;0;1;1;44;0;0;1;20;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;108
2018;18188;9;ESCUELA DE LENGUAJE LLACOLEN;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;1;2;72;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;160
2018;18189;7;ESCUELA DE LENGUAJE AMULEN;8;81;8109;SANTA JUANA;83;CONCEPCION;3;2;0;1;5;149;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;193
2018;18190;0;ESCUELA ESPECIAL DE LENGUAJE ALCAZAR;8;81;8107;PENCO;83;CONCEPCION;3;2;0;1;3;94;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;138
2018;18191;9;ESCUELA ESPECIAL DE LENGUAJE ABRAPALABRA;8;84;8405;COIHUECO;81;ÑUBLE;3;2;0;1;4;176;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;220
2018;18192;7;ESCUELA ESPECIAL DE LENGUAJE HUEPIL;8;83;8312;TUCAPEL;82;BIOBIO;3;2;0;1;3;115;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;159
2018;18193;5;ESCUELA ESPECIAL DE LENGUAJE KETRAWUE;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;1;4;96;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;184
2018;18194;3;ESCUELA ESPECIAL DE LENGUAJE PALABRITAS;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;1;4;140;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;184
2018;18195;1;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑOS SUEÑOS;8;84;8405;COIHUECO;81;ÑUBLE;3;2;0;1;9;330;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;418
2018;18197;8;ESCUELA ESPECIAL DE LENGUAJE LLAIPÉN;8;84;8414;QUIRIHUE;81;ÑUBLE;3;2;0;1;4;176;0;0;0;0;1;44;0;0;0;0;1;20;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;7;284
2018;18198;6;ESCUELA ESPECIAL DE LENGUAJE LAGUNILLAS YIRE;8;81;8102;CORONEL;83;CONCEPCION;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;18199;4;COLEGIO QUILLÓN;8;84;8413;QUILLON;81;ÑUBLE;3;2;0;1;34;1182;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;1270
2018;18200;1;ESCUELA ESPECIAL DIFERENCIAL ANGELITOS;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0;1;5;204;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;248
2018;18202;8;ESCUELA ESPECIAL DE LENGUAJE ALONKURA;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;1;4;176;0;0;1;5;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;225
2018;18203;6;ESCUELA ESPECIAL DE LENGUAJE KIMALU;8;81;8107;PENCO;83;CONCEPCION;3;2;0;1;11;401;1;44;1;22;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;511
2018;18204;4;JARDIN INFANTIL ZAPATITO JUGUETON;8;84;8401;CHILLAN;81;ÑUBLE;3;2;0;1;2;88;0;0;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0;4;122
2018;18205;2;ESCUELA ESPECIAL DE LENGUAJE BOSQUE MAGICO;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;1;8;329;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;417
2018;18206;0;ESCUELA ESPECIAL DE LENGUAJE AMAPOLA;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;1;5;187;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;275
2018;18207;9;ESCUELA ESPECIAL DE LENGUAJE PINTO Y APRENDO;8;84;8411;PINTO;81;ÑUBLE;3;2;0;1;5;164;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;252
2018;18208;7;ESCUELA ESPECIAL DE LENGUAJE ALTO DEL LAJA;8;83;8304;LAJA;82;BIOBIO;3;2;0;1;6;240;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;9;340
2018;18209;5;ESCUELA ESPECIAL DE LENGUAJE AYUN-ELUN;8;81;8110;TALCAHUANO;83;CONCEPCION;3;2;0;1;3;103;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;191
2018;18210;9;ESCUELA ESPECIAL DE LENGUAJE SAN FRANCISCO DE ASIS;8;81;8110;TALCAHUANO;83;CONCEPCION;3;2;0;1;4;145;0;0;0;0;1;24;0;0;0;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;191
2018;18211;7;ESCUELA ESPECIAL DE LENGUAJE MIS DULCES PALABRAS;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;1;3;94;0;0;0;0;1;22;0;0;0;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;138
2018;18212;5;ESCUELA DE LENGUAJE EDUPLAY;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;1;2;71;0;0;0;0;1;44;2;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;164
2018;18213;3;ESCUELA ESPECIAL DE LENGUAJE ADONAY;8;83;8305;MULCHEN;82;BIOBIO;3;2;0;1;6;220;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;264
2018;18214;1;JARDIN INFANTIL Y ESCUELA DE LENGUAJE PRIMEROS PASOS;8;84;8401;CHILLAN;81;ÑUBLE;3;2;0;1;6;248;0;0;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;268
2018;18216;8;COLEGIO AMANECER;8;84;8402;BULNES;81;ÑUBLE;3;2;0;1;19;529;0;0;0;0;1;44;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;21;583
2018;18217;6;ESCUELA DIFERENCIAL DE EDUC. ESPECIAL PAULO F;8;81;8104;FLORIDA;83;CONCEPCION;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;18218;4;COLEGIO NUEVOS HORIZONTES;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;2;1;0;1;47;1753;0;0;0;0;1;44;2;87;0;0;1;44;2;88;1;35;0;0;0;0;0;0;0;0;0;0;0;0;54;2051
2018;18219;2;ESCUELA ESPECIAL DE LENGUAJE FLOR DE JAZMIN;8;84;8404;COELEMU;81;ÑUBLE;3;2;0;1;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44
2018;18220;6;COLEGIO NUEVA ESPERANZA;8;84;8421;YUNGAY;81;ÑUBLE;3;2;0;1;36;1252;3;132;0;0;1;44;0;0;0;0;1;44;1;44;1;36;0;0;1;44;0;0;0;0;0;0;0;0;44;1596
2018;18221;4;ESC. ESP.DE LENGUAJE EL MUNDO DE NIÑOS;8;81;8102;CORONEL;83;CONCEPCION;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;18222;2;ESCUELA ESPECIAL DE LENGUAJE PASITOS;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0;1;4;172;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;260
2018;18223;0;COLEGIO EL FARO;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;1;14;381;0;0;0;0;1;22;4;67;1;22;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;22;566
2018;18224;9;ESCUELA ESPECIAL DE LENGUAJE GOLDEN HOUSE;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;1;4;167;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;255
2018;18225;7;ESCUELA ESPECIAL DE LENGUAJE CANTO DE LUNA;8;84;8416;SAN CARLOS;81;ÑUBLE;3;2;0;1;4;142;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;186
2018;18226;5;ESCUELA ESPECIAL DE LENGUAJE PALABRAS MÁGICAS;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0;1;10;440;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;528
2018;18227;3;ESCUELA ESPECIAL DE LENGUAJE ALTO TUCAPEL;8;82;8203;CAÑETE;84;ARAUCO;3;2;1;1;7;308;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;396
2018;18228;1;CENTRO DE LENGUAJE INTECAP;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0;1;2;88;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;132
2018;18230;3;ESCUELA ESPECIAL DE LENGUAJE EL TRENCITO;8;83;8313;YUMBEL;82;BIOBIO;3;2;0;1;2;85;0;0;0;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;4;117
2018;18231;1;ESCUELA ESPECIAL DE LENGUAJE PALABRAS DE VIDA;8;84;8418;SAN IGNACIO;81;ÑUBLE;3;2;0;1;4;176;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;220
2018;18233;8;ESCUELA ESPECIAL DE LENGUAJE ARBOLIRIS;8;81;8102;CORONEL;83;CONCEPCION;3;2;0;1;3;95;0;0;0;0;1;30;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;141
2018;18234;6;COLEGIO ALTAZOR;8;83;8302;ANTUCO;82;BIOBIO;3;2;0;1;10;396;0;0;0;0;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;434
2018;18235;4;ESCUELA DE LENGUAJE ALTUE;8;81;8110;TALCAHUANO;83;CONCEPCION;3;2;0;1;4;160;0;0;0;0;1;22;1;6;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;232
2018;18236;2;ESCUELA ESPECIAL DIFERENCIAL Y DE LENGUAJE MAISON DE L`ENFANCE;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;1;10;386;1;16;0;0;1;30;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;476
2018;18237;0;COLEGIO AMANECER SAN CARLOS;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;1;62;2218;0;0;1;44;1;44;5;146;0;0;2;88;0;0;1;43;0;0;0;0;0;0;0;0;0;0;0;0;72;2583
2018;18238;9;ESCUELA DE LENGUAJE ALBORADA;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;1;6;236;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;324
2018;18239;7;ESCUELA ESPECIAL DE LENGUAJE MANQUIMAVIDA;8;81;8103;CHIGUAYANTE;83;CONCEPCION;3;2;0;1;4;176;0;0;1;5;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;313
2018;18240;0;JARDIN INFANTIL JUGANDO APRENDO;8;81;8112;HUALPEN;83;CONCEPCION;3;2;0;1;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44
2018;18241;9;CENTRO DE EDUCACIÓN INTEGRAL DE ADULTOS NAHUELQUÍN;8;81;8110;TALCAHUANO;83;CONCEPCION;3;2;0;1;9;268;0;0;0;0;1;44;2;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;13;423
2018;18242;7;CENTRO DE ESTUDIO LA ARAUCANA;8;83;8301;LOS ANGELES;82;BIOBIO;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;18243;5;COLEGIO INGLÉS PALABRAS DE VIDA;8;84;8405;COIHUECO;81;ÑUBLE;3;2;0;1;15;447;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;18;579
2018;18244;3;ESCUELA DIFERENCIAL CENTRO DE ESTUDIO E INCLUSION LABORAL BIOCOR;8;81;8102;CORONEL;83;CONCEPCION;3;2;0;1;6;234;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;278
2018;18245;1;ESCUELA ESPECIAL DE LENGUAJE SENDERO MÁGICO;8;84;8404;COELEMU;81;ÑUBLE;3;2;0;1;4;149;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;193
2018;18247;8;COLEGIO SAN NICOLÁS;8;81;8101;CONCEPCION;83;CONCEPCION;3;2;0;1;30;981;0;0;1;44;1;44;0;0;0;0;0;0;1;35;1;44;0;0;0;0;0;0;0;0;0;0;0;0;34;1148
2018;18248;6;ESCUELA EL RENOVAL;8;81;8102;CORONEL;83;CONCEPCION;3;2;0;1;10;364;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;13;496
2018;18249;4;COLEGIO INSTITUTO CRISTIANO GRACIA Y PAZ;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0;1;24;893;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;981
2018;18250;8;JARDÍN INFANTIL Y ESCUELA ESPECIAL ARCOIRIS;8;81;8105;HUALQUI;83;CONCEPCION;3;2;0;1;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;88
2018;18251;6;COLEGIO ALTURAS DE CHILLÁN;8;84;8401;CHILLAN;81;ÑUBLE;3;2;0;1;21;664;1;44;0;0;1;44;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;840
2018;18252;4;ESCUELA ESPECIAL DE LENGUAJE MI ANGEL;8;84;8407;EL CARMEN;81;ÑUBLE;3;2;0;1;2;83;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;127
2018;18253;2;ESCUELA ESPECIAL DE LENGUAJE JUAN PABLO II;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0;1;6;235;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;279
2018;18254;0;ESCUELA ESPECIAL DE LENGUAJE SANTA CATALINA;8;81;8110;TALCAHUANO;83;CONCEPCION;3;2;0;1;4;141;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;185
2018;18255;9;ESCUELA ESPECIAL DE LENGUAJE EFRAIN AEDO;8;81;8102;CORONEL;83;CONCEPCION;3;2;0;1;3;132;0;0;0;0;1;22;0;0;2;88;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;264
2018;19630;7;ESCUELA ESPECIAL DE LENGUAJE FAROLITO DORADO;8;81;8102;CORONEL;83;CONCEPCION;3;2;0;1;2;66;1;44;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;198
2018;19902;8;ESCUELA ANEXA DE PELEHUITO;9;92;9206;LOS SAUCES;91;MALLECO;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2018;19903;6;LICEO PARTICULAR MISEND;9;91;9101;TEMUCO;92;CAUTIN NORTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;19904;4;IER. LICEO TÉCNICO PROFESIONAL HUISCAPI;9;91;9109;LONCOCHE;93;CAUTIN SUR;3;2;1;1;11;262;0;0;0;0;1;44;0;0;1;27;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;377
2018;19906;0;LICEO POLITECNICO EMA ESPINOZA CORREA;9;91;9108;LAUTARO;92;CAUTIN NORTE;2;1;0;1;39;1334;3;96;1;44;1;44;18;592;1;4;1;44;0;0;1;44;0;0;0;0;0;0;2;88;0;0;0;0;67;2290
2018;19907;9;ESC. ESPECIAL RETARDO MENTAL CLARET;9;91;9101;TEMUCO;92;CAUTIN NORTE;3;2;0;1;14;523;0;0;0;0;1;44;0;0;0;0;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;610
2018;19908;7;GREEN HOUSE SCHOOL;9;91;9101;TEMUCO;92;CAUTIN NORTE;4;3;0;1;68;2304;0;0;0;0;1;44;0;0;0;0;0;0;1;42;0;0;1;42;0;0;0;0;0;0;0;0;0;0;71;2432
2018;19909;5;ESCUELA PARTICULAR CACIQUE COLILLAN;9;91;9121;CHOLCHOL;92;CAUTIN NORTE;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;19910;9;ESCUELA PARTICULAR SAN LORENZO;9;91;9121;CHOLCHOL;92;CAUTIN NORTE;3;2;1;1;2;83;0;0;0;0;1;44;1;15;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;182
2018;19911;7;ESCUELA PARTICULAR BOLLILCO;9;91;9111;NUEVA IMPERIAL;92;CAUTIN NORTE;3;2;1;1;3;112;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;156
2018;19912;5;ESC. BASICA CRUZ DEL SUR;9;91;9119;VILCUN;92;CAUTIN NORTE;2;1;1;1;1;2;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;52
2018;19913;3;COMPLEJO EDUCACIONAL LOS SAUCES;9;92;9206;LOS SAUCES;91;MALLECO;2;1;0;1;32;1076;0;0;0;0;1;44;1;22;0;0;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;36;1230
2018;19914;1;ESC.ESP.RET.MENTAL FEYENTUN;9;91;9119;VILCUN;92;CAUTIN NORTE;2;1;0;1;3;122;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;166
2018;19918;4;ESCUELA ESPECIAL ERICO HORNUNG;9;92;9202;COLLIPULLI;91;MALLECO;2;1;0;1;7;290;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;334
2018;19919;2;ESCUELA PARTICULAR APOCALIPSIS;9;91;9102;CARAHUE;92;CAUTIN NORTE;3;2;1;1;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;2;82
2018;19921;4;INSTITUTO CAMILO HENRIQUEZ;9;91;9120;VILLARRICA;93;CAUTIN SUR;3;2;0;1;33;1022;0;0;0;0;1;44;1;10;0;0;0;0;0;0;1;42;0;0;0;0;0;0;0;0;0;0;0;0;36;1118
2018;19922;2;ESCUELA PARTICULAR ANTUMALAL;9;91;9108;LAUTARO;92;CAUTIN NORTE;3;2;1;1;18;525;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;613
2018;19923;0;ESCUELA NRO 15  AMI;9;91;9101;TEMUCO;92;CAUTIN NORTE;3;2;0;1;20;468;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;512
2018;19925;7;LICEO PARTICULAR COMERCIAL CARAHUE;9;91;9102;CARAHUE;92;CAUTIN NORTE;3;2;0;1;16;572;1;41;0;0;1;44;2;84;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;785
2018;19926;5;ESCUELA ESPECIAL RETARDO MENTAL;9;91;9101;TEMUCO;92;CAUTIN NORTE;3;2;0;1;5;175;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;263
2018;19927;3;ESCUELA BASICA VOLCAN LLAIMA;9;91;9110;MELIPEUCO;92;CAUTIN NORTE;2;1;0;1;20;710;1;44;0;0;1;44;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;886
2018;19928;1;ESCUELA PARTICULAR SAN IGNACIO;9;91;9102;CARAHUE;92;CAUTIN NORTE;3;2;1;1;9;360;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;404
2018;19930;3;ESC. PART. BASICA COMUN BOLIL;9;91;9117;TEODORO SCHMIDT;93;CAUTIN SUR;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2018;19931;1;ESCUELA ESPECIAL DAME LA MANO;9;91;9106;GALVARINO;92;CAUTIN NORTE;2;1;0;1;1;40;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;84
2018;19933;8;JARDIN INFANTIL BAMBI;9;91;9114;PITRUFQUEN;93;CAUTIN SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;19934;6;ESCUELA PARTICULAR EL DESPERTAR;9;91;9112;PADRE LAS CASAS;93;CAUTIN SUR;3;2;1;1;5;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;6;174
2018;19935;4;ESCUELA NUEVA ALBORADA;9;91;9107;GORBEA;93;CAUTIN SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;19937;0;JARDIN INFANTIL DIEGO PORTALES(CERR RES391);9;91;9120;VILLARRICA;93;CAUTIN SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;19939;7;CENTRO ABIERTO DIEGO PORTALES(CERRADO);9;91;9120;VILLARRICA;93;CAUTIN SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;19942;7;CENTRO ABIERTO AMANECER (CERRADA 97);9;91;9101;TEMUCO;92;CAUTIN NORTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;19943;5;CENTRO ABIERTO LA RIBERA (CERRADA 97);9;91;9101;TEMUCO;92;CAUTIN NORTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;19944;3;ESCUELA PARTICULAR ALFA Y OMEGA;9;91;9101;TEMUCO;92;CAUTIN NORTE;3;2;0;1;7;195;0;0;0;0;1;44;2;75;0;0;1;8;0;0;0;0;0;0;0;0;0;0;1;25;0;0;0;0;12;347
2018;19945;1;ESCUELA ESPECIAL TULIO MORA ALARCON;9;92;9208;PUREN;91;MALLECO;2;1;0;1;3;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;4;135
2018;19947;8;ESCUELA LAURA VICUNA;9;91;9120;VILLARRICA;93;CAUTIN SUR;3;2;0;1;13;483;0;0;0;0;1;44;3;114;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;82;20;767
2018;19948;6;ESCUELA PARTICULAR PAULA JARAQUEMADA;9;91;9102;CARAHUE;92;CAUTIN NORTE;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
