agno,rbd,dgv_rbd,nom_rbd,cod_depe,cod_depe2,rural_rbd,cod_reg_rbd,cod_pro_rbd,cod_com_rbd,nom_com_rbd,cod_deprov_rbd,nom_deprov_rbd,estado_estab,mat_si_1,mat_hom_1,mat_muj_1,mat_ens_1,mat_si_2,mat_hom_2,mat_muj_2,mat_ens_2,mat_hom_3,mat_muj_3,mat_ens_3,mat_hom_4,mat_muj_4,mat_ens_4,mat_hom_5,mat_muj_5,mat_ens_5,mat_hom_6,mat_muj_6,mat_ens_6,mat_hom_7,mat_muj_7,mat_ens_7,mat_hom_8,mat_muj_8,mat_ens_8,mat_hom_tot,mat_muj_tot,mat_si_tot,mat_total,cur_sim_01,cur_sim_02,cur_sim_03,cur_sim_04,cur_sim_05,cur_sim_06,cur_sim_07,cur_sim_08,cur_sim_tot,cur_comb_01,cur_comb_02,cur_comb_tot
2018,4124,6,LICEO ARTURO PRAT CHACON,2,1,0,8,84,8408,NINHUE,81,ÑUBLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,43,67,0,0,0,79,68,147,0,0,0,103,111,0,214,0,0,0,0,3,0,7,0,10,0,0,0
2018,4125,4,ESCUELA ROSARIO CHACON BARRIOS,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,1,0,2,6,8,0,23,32,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,38,0,63,2,2,0,0,0,0,0,0,4,0,2,2
2018,4126,2,ESCUELA BASICA PICHIMAVIDA,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4127,0,NULL,2,1,0,8,84,8408,NINHUE,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4128,9,ESCUELA BASICA DE RELOCA,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,1,0,0,0,0,0,14,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,26,0,0,0,0,0,0,0,0,0,0,3,3
2018,4129,7,ESCUELA PROF.JOSE GMO.CARRASCO H.,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4130,0,ESCUELA BASICA EL RINCON,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,1,0,1,6,7,0,13,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,34,0,0,0,0,0,0,0,0,0,1,3,4
2018,4131,9,ESCUELA DOCTOR DAVID BENAVENTE SEPÚLVEDA,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,1,0,0,0,0,0,9,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,17,0,0,0,0,0,0,0,0,0,0,3,3
2018,4132,7,ESCUELA PROFESORA MARIA ELENA VALDES P.,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4133,5,ESCUELA ALIPIA ACEVEDO,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,1,0,0,0,0,0,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,18,0,0,0,0,0,0,0,0,0,0,2,2
2018,4134,3,ESCUELA BASICA TALHUAN,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,1,0,7,7,14,0,32,26,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,0,72,0,0,0,0,0,0,0,0,0,1,3,4
2018,4135,1,ESCUELA BÁSICA QUITRIPÍN,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4137,8,ESCUELA MANUEL AVILA CARRASCO,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4138,6,ESCUELA BASICA LAS HIGUIERAS,2,1,1,8,84,8408,NINHUE,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4139,4,ESCUELA PARTICULAR ADVENTISTA QUIRAO,3,2,1,8,84,8408,NINHUE,81,ÑUBLE,1,0,0,0,0,0,44,38,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,0,82,0,2,0,0,0,0,0,0,2,0,3,3
2018,4140,8,LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE SAN NICOLÁS,2,1,0,8,84,8419,SAN NICOLAS,81,ÑUBLE,1,0,0,0,0,0,134,139,273,0,0,0,0,0,0,407,460,867,26,8,34,116,116,232,0,0,0,683,723,0,1406,0,6,0,0,20,2,8,0,36,0,0,0
2018,4141,6,LICEO TÉCNICO PUENTE ÑUBLE,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,1,0,19,20,39,0,136,123,259,0,0,0,0,0,0,39,24,63,0,0,0,15,6,21,0,0,0,209,173,0,382,2,8,0,0,4,0,2,0,16,0,0,0
2018,4142,4,ESCUELA LA MERCED,2,1,1,8,84,8416,SAN CARLOS,81,ÑUBLE,1,0,0,0,0,0,17,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,35,0,0,0,0,0,0,0,0,0,0,2,2
2018,4143,2,ESCUELA BASICA SAN PEDRO LILAHUE,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4144,0,ESCUELA BASICA HUAMPULI,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4145,9,HUAIHUE,2,1,0,8,84,8419,SAN NICOLAS,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4146,7,ESCUELA BASICA LA LOMA,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,1,0,13,13,26,0,47,42,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,55,0,115,0,6,0,0,0,0,0,0,6,1,0,1
2018,4147,5,ESCUELA BASICA COIPIN,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4148,3,ESCUELA BASICA PENA SANTA ROSA,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,1,0,0,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,12,0,0,0,0,0,0,0,0,0,0,1,1
2018,4149,1,ESCUELA BASICA TOTORAL,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4150,5,ESCUELA BASICA PIEDRA LISA,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,1,0,0,0,0,0,15,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,21,0,0,0,0,0,0,0,0,0,0,2,2
2018,4151,3,ESCUELA BASICA PUYAMAVIDA,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4152,1,ESCUELA BASICA PANGUILEMU SUR,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4154,8,ESCUELA BASICA LAJUELAS,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,1,0,0,0,0,0,20,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,32,0,6,0,0,0,0,0,0,6,0,0,0
2018,4155,6,ESCUELA BASICA DADINCO,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,1,0,0,0,0,0,19,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,26,0,0,0,0,0,0,0,0,0,0,2,2
2018,4156,4,ESCUELA BASICA LLEQUEN,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4157,2,ESCUELA BASICA TRILICO,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4158,0,ESCUELA BASICA MONTELEON,2,1,1,8,84,8419,SAN NICOLAS,81,ÑUBLE,1,0,5,4,9,0,38,22,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,26,0,69,2,6,0,0,0,0,0,0,8,0,0,0
2018,4159,9,NULL,2,1,0,8,84,8419,SAN NICOLAS,81,ÑUBLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4160,2,LICEO COMERCIAL CAMILO HENRIQUEZ,3,2,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,88,73,161,0,368,308,676,0,0,0,12,18,30,0,0,0,0,0,0,187,157,344,0,0,0,655,556,0,1211,5,17,0,2,0,0,10,0,34,0,0,0
2018,4161,0,ESCUELA ADULTOS BIO-BIO,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4162,9,LICEO COMERCIAL DIEGO PORTALES PALAZUELO,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,30,638,840,1478,6,2,8,666,850,0,1516,0,0,0,0,0,2,40,2,44,0,0,0
2018,4163,7,LICEO LOS ÁNGELES A-59,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,0,0,0,235,313,548,0,0,0,0,0,0,433,583,1016,0,0,0,0,0,0,0,0,0,668,896,0,1564,0,13,0,0,24,0,0,0,37,0,0,0
2018,4164,5,LICEO COEDUCACIONAL SANTA MARÍA DE LOS ÁNGELES,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,0,0,0,29,57,86,0,0,0,0,0,0,405,545,950,0,0,0,0,0,0,0,0,0,434,602,0,1036,0,2,0,0,24,0,0,0,26,0,0,0
2018,4165,3,LICEO INDUSTRIAL SAMUEL VIVANCO PARADA,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,37,114,762,44,806,28,4,32,867,85,0,952,0,0,0,0,0,6,29,5,40,0,0,0
2018,4166,1,LICEO TECNICO JUANITA FERNANDEZ SOLAR,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,910,912,0,0,0,2,910,0,912,0,0,0,0,0,0,23,0,23,0,0,0
2018,4168,8,ESCUELA GENERAL BERNARDO O HIGGINS,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,25,0,25,0,242,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,267,0,12,0,0,0,0,0,0,12,1,0,1
2018,4169,6,ESCUELA ESPANA,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,43,29,72,0,498,296,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,325,0,866,2,21,0,0,0,0,0,0,23,0,0,0
2018,4171,8,ESCUELA COLONIA ARABE,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,27,25,52,0,184,138,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,163,0,374,3,16,0,0,0,0,0,0,19,0,0,0
2018,4172,6,ESCUELA GENERAL JOSE DE SAN MARTIN,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,56,56,0,0,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,422,2,15,0,0,0,0,0,0,17,0,0,0
2018,4173,4,ESCUELA BLANCO ENCALADA,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,38,30,68,0,296,195,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,225,0,559,2,16,0,0,0,0,0,0,18,0,0,0
2018,4174,2,ESCUELA HOGAR NIEVES VASQUEZ PALACIOS,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,33,25,58,0,230,190,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,215,0,478,3,16,0,0,0,0,0,0,19,0,0,0
2018,4175,0,ESCUELA THOMAS JEFFERSON,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,57,35,92,0,289,234,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,269,0,615,4,16,0,0,0,0,0,0,20,0,0,0
2018,4176,9,ESCUELA JOSE MANSO DE VELASCO,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,133,133,0,3,844,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,977,0,980,4,28,0,0,0,0,0,0,32,0,0,0
2018,4177,7,ESCUELA CLARA REBOLLEDO DE GODOY,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,6,7,13,0,58,41,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,48,0,112,2,8,0,0,0,0,0,0,10,0,0,0
2018,4178,5,NULL,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4179,3,ESCUELA PEDRO RUIZ ALDEA,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,56,46,102,0,311,303,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,349,0,716,3,16,0,0,0,0,0,0,19,0,0,0
2018,4180,7,ESCUELA ARTURO ALESSANDRI PALMA,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,47,48,95,0,203,179,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,227,0,477,2,15,0,0,0,0,0,0,17,1,0,1
2018,4181,5,ESCUELA BASICA REPUBLICA DE ISRAEL,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,21,12,33,0,137,86,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,98,0,256,2,8,0,0,0,0,0,0,10,0,0,0
2018,4182,3,ESCUELA PARVULARIA,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4183,1,ESCUELA BASICA 21 DE MAYO,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,17,11,28,0,74,93,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,104,0,195,2,8,0,0,0,0,0,0,10,0,0,0
2018,4185,8,ESCUELA ISLA DE LAJA,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,33,26,59,0,220,175,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,201,0,454,4,16,0,0,0,0,0,0,20,0,0,0
2018,4186,6,ESCUELA BASICA REPUBLICA DE ALEMANIA,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,22,14,36,0,148,109,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,123,0,293,2,8,0,0,0,0,0,0,10,0,0,0
2018,4187,4,ESCUELA BÁSICA ESPERANZA,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,0,0,0,0,0,0,0,0,0,83,46,129,0,0,0,0,0,0,0,0,0,0,0,0,83,46,0,129,0,0,0,15,0,0,0,0,15,0,0,0
2018,4188,2,ESCUELA REPUBLICA DE GRECIA,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,6,3,9,0,38,22,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,25,0,69,0,2,0,0,0,0,0,0,2,1,3,4
2018,4189,0,ESCUELA BASICA 11 DE SEPTIEMBRE,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,20,17,37,0,83,70,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,87,0,190,2,8,0,0,0,0,0,0,10,0,0,0
2018,4190,4,LICEO SANTA FE,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,29,27,56,0,183,190,373,0,0,0,0,0,0,58,53,111,0,0,0,0,0,0,0,0,0,270,270,0,540,3,14,0,0,5,0,0,0,22,0,0,0
2018,4191,2,ESCUELA BASICA SANTA CLARA DE CHACAYAL,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,18,8,26,0,73,67,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,75,0,166,2,8,0,0,0,0,0,0,10,0,0,0
2018,4192,0,ESCUELA DARIO BARRUETO MOLINET,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4193,9,ESCUELA BASICA LOS MOLINOS,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,0,0,0,15,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,30,0,0,0,0,0,0,0,0,0,0,2,2
2018,4194,7,ESCUELA BASICA LA QUEBRADA,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,7,10,17,0,31,35,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,45,0,83,0,2,0,0,0,0,0,0,2,1,3,4
2018,4195,5,LICEO AGROINDUSTRIAL LLANO BLANCO,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,20,14,34,0,106,98,204,0,0,0,0,0,0,25,38,63,0,0,0,13,27,40,0,0,0,164,177,0,341,2,8,0,0,3,0,4,0,17,0,0,0
2018,4196,3,ESCUELA BASICA LA MONTANA SANTA FE,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4197,1,ESCUELA CORONEL GUILLERMO MARIN CARMONA,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,19,15,34,0,81,56,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,71,0,171,2,8,0,0,0,0,0,0,10,0,0,0
2018,4199,8,ESCUELA BASICA LA AGUADA DE CUEL,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,8,17,25,0,70,44,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,61,0,139,0,8,0,0,0,0,0,0,8,1,0,1
2018,4200,5,ESCUELA BASICA VIRQUENCO,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,22,23,45,0,109,100,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,123,0,254,2,8,0,0,0,0,0,0,10,0,0,0
2018,4201,3,ESCUELA BÁSICA HITILHUE,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,16,18,34,0,88,82,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,100,0,204,2,8,0,0,0,0,0,0,10,0,0,0
2018,4202,1,ESCUELA BASICA LOS TRONCOS,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,0,0,0,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,13,0,0,0,0,0,0,0,0,0,0,1,1
2018,4204,8,ESCUELA BASICA MILLANTU,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,18,10,28,0,84,73,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,83,0,185,2,8,0,0,0,0,0,0,10,0,0,0
2018,4205,6,ESCUELA DIEGO PORTALES PALAZUELOS,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,28,23,51,0,172,159,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,182,0,382,2,9,0,0,0,0,0,0,11,0,0,0
2018,4206,4,ESCUELA BASICA LA PURISIMA,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4207,2,ESCUELA BÁSICA LA RINCONADA DEL SALTO,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,8,14,22,0,80,63,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,77,0,165,0,8,0,0,0,0,0,0,8,1,0,1
2018,4208,0,ESCUELA BASICA LA ESMERALDA,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4209,9,ESCUELA BASICA LAS HORTENSIAS,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4210,2,ESCUELA BASICA COYANCO,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,0,0,0,25,23,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0,48,0,0,0,0,0,0,0,0,0,0,3,3
2018,4211,0,ESCUELA EL PINO,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4212,9,ESCUELA BASICA LAS QUINTAS,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,8,5,13,0,31,34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,78,0,0,0,0,0,0,0,0,0,1,3,4
2018,4213,7,HERMANOS CARRERA,2,1,0,8,83,8301,LOS ANGELES,82,BIOBIO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4214,5,ESCUELA BASICA LAS ROSAS DE DICAHUE,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4215,3,ESCUELA BASICA ALCAPAN,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4216,1,ESCUELA BASICA EL CHEQUEN,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,0,0,0,0,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,13,0,0,0,0,0,0,0,0,0,0,2,2
2018,4218,8,ESCUELA BASICA EL LITRE,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4219,6,ESCUELA BASICA SANTA MARTA,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4221,8,ESCUELA BASICA LA CAPILLA,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,1,0,8,6,14,0,52,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,36,0,96,0,4,0,0,0,0,0,0,4,1,2,3
2018,4222,6,ESCUELA LUIS CONTRERAS,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4223,4,ESCUELA BASICA PATAGUECO,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4224,2,ESCUELA BASICA LAS VEGAS,2,1,1,8,83,8301,LOS ANGELES,82,BIOBIO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
